Date,069500.KS mkt val,114260.KS mkt val,133690.KS mkt val,143850.KS mkt val,153130.KS mkt val,157450.KS mkt val,229200.KS mkt val,cash_rem,port_val,일별수익률,누적수익률
2022-04-21,1130.4258766303012,0.0,0.0,0.0,0.0,0.0,1119.5548737936688,0.0,2249.9807504239698,0.0020184192080923147,1.24998075042397
2022-04-22,1117.9984930752066,0.0,0.0,0.0,0.0,0.0,1105.516568166162,0.0,2223.5150612413686,-0.011762629159211335,1.2235150612413688
2022-04-25,1100.134129214758,0.0,0.0,0.0,0.0,0.0,1074.8077746059907,0.0,2174.941903820749,-0.021845211785298968,1.174941903820749
2022-04-26,1104.7943980479188,0.0,0.0,0.0,0.0,0.0,1094.5491418946722,0.0,2199.3435399425907,0.011219442725791895,1.199343539942591
2022-04-27,1091.7456453150694,0.0,0.0,0.0,0.0,0.0,1075.6851687077099,0.0,2167.4308140227795,-0.014510114195549595,1.1674308140227794
2022-04-28,1086.9300341874703,0.0,0.0,0.0,0.0,0.0,1068.2273188430968,0.0,2155.157353030567,-0.00566267717188762,1.155157353030567
2022-04-29,0.0,219.51579346930464,768.3052771425663,768.3052771425663,219.51579346930464,219.51579346930464,0.0,0.0,2195.1579346930466,0.018560399595060284,1.1951579346930465
2022-05-03,0.0,218.42464448703223,758.3989084222646,748.6443734060693,219.4839395764727,219.53756974959524,0.0,0.0,2164.4894356414343,-0.013970976104687782,1.1644894356414341
2022-05-04,0.0,218.1128876349544,758.501035934845,751.5514331025164,219.55826532641393,219.51579346930464,0.0,0.0,2167.239415468034,0.0012704981513504965,1.1672394154680341
2022-05-06,0.0,218.52206850330657,747.3180733072882,744.6662917161945,219.5370293978593,219.55934602988583,0.0,0.0,2149.6028089545343,-0.008137821039809312,1.1496028089545343
2022-05-10,0.0,219.12609740420737,721.9904501873417,724.0108675572287,219.59011921924588,219.59201045032174,0.0,0.0,2104.3095448183453,-0.021070527051561427,1.1043095448183453
2022-05-11,0.0,219.78858071487275,726.3308694720099,723.01634713476,219.62197311207785,219.58112231017645,0.0,0.0,2108.338892743897,0.0019148076077843967,1.1083388927438969
2022-05-12,0.0,220.10033756695057,704.0670717294764,705.7269920979961,219.6538270049098,219.62467487075764,0.0,0.0,2069.1729032700905,-0.018576704916178688,1.0691729032700903
2022-05-13,0.0,220.11982237020544,709.0713198459175,712.3826287714406,219.67506293346443,219.6464511510482,0.0,0.0,2080.895285072076,0.005665250005671307,1.080895285072076
2022-05-16,0.0,219.65218709208867,720.0500274483136,718.0437450224164,219.6538270049098,219.6355630109029,0.0,0.0,2097.035349578631,0.007756307884563274,1.0970353495786314
