Date,069500.KS mkt val,114260.KS mkt val,133690.KS mkt val,143850.KS mkt val,153130.KS mkt val,157450.KS mkt val,229200.KS mkt val,cash_rem,port_val,월별수익률,누적수익률
2017-01-31,452.48971396509745,0.0,0.0,0.0,0.0,0.0,678.7345709476461,0.0,1131.2242849127435,-0.0030659162569516285,0.13122428491274363
2017-02-28,456.6002664508935,0.0,0.0,0.0,0.0,0.0,684.9003996763402,0.0,1141.5006661272337,0.00908430039166186,0.14150066612723378
2017-03-31,466.0776175417833,0.0,0.0,0.0,0.0,0.0,699.1164263126749,0.0,1165.1940438544582,0.020756341568865633,0.16519404385445813
2017-04-28,0.0,0.0,589.3615702540264,589.3615702540264,0.0,0.0,0.0,0.0,1178.723140508053,0.01161102455419405,0.17872314050805294
2017-05-31,0.0,0.0,600.3155587017887,600.3155587017887,0.0,0.0,0.0,0.0,1200.6311174035775,0.018586193943797458,0.20063111740357753
2017-06-30,0.0,0.0,600.8002825720743,600.8002825720743,0.0,0.0,0.0,0.0,1201.6005651441485,0.0008074484548321603,0.2016005651441486
2017-07-31,0.0,0.0,613.8551860498768,613.8551860498768,0.0,0.0,0.0,0.0,1227.7103720997536,0.021729189976265495,0.22771037209975353
2017-08-31,0.0,0.0,617.0139357905716,617.0139357905716,0.0,0.0,0.0,0.0,1234.0278715811432,0.005145757195636369,0.23402787158114324
2017-09-29,0.0,0.0,627.9770095187546,627.9770095187546,0.0,0.0,0.0,0.0,1255.9540190375092,0.017767951568445683,0.25595401903750914
2017-10-31,643.6734904344029,0.0,0.0,0.0,0.0,0.0,643.6734904344029,0.0,1287.3469808688058,0.02499531141701694,0.28734698086880583
2017-11-30,676.7555970123205,0.0,0.0,0.0,0.0,0.0,676.7555970123205,0.0,1353.511194024641,0.05139578850076787,0.35351119402464115
2017-12-28,696.5030144351583,0.0,0.0,0.0,0.0,0.0,696.5030144351583,0.0,1393.0060288703166,0.029179540605230203,0.39300602887031655
2018-01-31,768.7053499192683,0.0,0.0,0.0,0.0,0.0,768.7053499192683,0.0,1537.4106998385366,0.10366406747379808,0.5374106998385366
2018-02-28,713.6218751221111,0.0,0.0,0.0,0.0,0.0,713.6218751221111,0.0,1427.2437502442222,-0.07165746251530869,0.4272437502442221
2018-03-30,720.8283770339519,0.0,0.0,0.0,0.0,0.0,720.8283770339519,0.0,1441.6567540679039,0.010098487957096003,0.44165675406790394
2018-04-30,0.0,141.81254517663206,496.34390811821214,496.34390811821214,141.81254517663206,141.81254517663206,0.0,2.2737367544323206e-13,1418.1254517663206,-0.016322402843246375,0.41812545176632065
2018-05-31,0.0,145.30472913462162,508.56655197117567,508.56655197117567,145.30472913462162,145.30472913462162,0.0,2.2737367544323206e-13,1453.0472913462163,0.024625352810923262,0.45304729134621624
2018-06-29,0.0,147.7350690419253,517.0727416467386,517.0727416467386,147.7350690419253,147.7350690419253,0.0,2.2737367544323206e-13,1477.3506904192532,0.016725814237278147,0.47735069041925327
2018-07-31,0.0,150.4477974992787,526.5672912474754,526.5672912474754,150.4477974992787,150.4477974992787,0.0,0.0,1504.477974992787,0.018362115880445007,0.504477974992787
2018-08-31,0.0,155.51225500261717,544.2928925091601,544.2928925091601,155.51225500261717,155.51225500261717,0.0,2.2737367544323206e-13,1555.122550026172,0.0336625566310651,0.5551225500261718
2018-09-28,0.0,155.45131807960593,544.0796132786207,544.0796132786207,155.45131807960593,155.45131807960593,0.0,2.2737367544323206e-13,1554.5131807960595,-0.00039184643686263065,0.5545131807960595
2018-10-31,588.2942603536757,0.0,0.0,0.0,0.0,0.0,882.4413905305136,0.0,1470.7356508841892,-0.05389309717462043,0.4707356508841891
2018-11-30,615.960419095599,0.0,0.0,0.0,0.0,0.0,923.9406286433984,0.0,1539.9010477389975,0.04702775567670958,0.5399010477389974
2018-12-28,606.0598690794607,0.0,0.0,0.0,0.0,0.0,909.0898036191909,0.0,1515.1496726986516,-0.01607335424356504,0.5151496726986515
2019-01-31,636.371905780514,0.0,0.0,0.0,0.0,0.0,954.5578586707709,0.0,1590.9297644512849,0.05001492137582719,0.590929764451285
2019-02-28,649.9560534487917,0.0,0.0,0.0,0.0,0.0,974.9340801731875,0.0,1624.8901336219792,0.02134624037435584,0.6248901336219792
2019-03-29,631.2190147602219,0.0,0.0,0.0,0.0,0.0,946.8285221403326,0.0,1578.0475369005544,-0.028828162441364436,0.5780475369005544
2019-04-30,0.0,0.0,790.461769781715,790.461769781715,0.0,0.0,0.0,0.0,1580.92353956343,0.0018225069876693922,0.58092353956343
2019-05-31,0.0,0.0,743.7928142558161,743.7928142558161,0.0,0.0,0.0,0.0,1487.5856285116322,-0.059040117194771424,0.48758562851163223
2019-06-28,0.0,0.0,778.2773720628659,778.2773720628659,0.0,0.0,0.0,0.0,1556.5547441257318,0.046363123098402736,0.5565547441257317
2019-07-31,0.0,0.0,814.5764972707536,814.5764972707536,0.0,0.0,0.0,0.0,1629.1529945415073,0.0466403450888917,0.6291529945415073
2019-08-30,0.0,0.0,795.8033698082231,795.8033698082231,0.0,0.0,0.0,0.0,1591.6067396164462,-0.023046487991526976,0.5916067396164462
2019-09-30,0.0,0.0,800.0639109159108,800.0639109159108,0.0,0.0,0.0,0.0,1600.1278218318216,0.005353761078838337,0.6001278218318216
2019-10-31,818.234309912661,0.0,0.0,0.0,0.0,0.0,818.234309912661,0.0,1636.468619825322,0.022711184380193927,0.636468619825322
2019-11-29,791.5514701606287,0.0,0.0,0.0,0.0,0.0,791.5514701606287,0.0,1583.1029403212574,-0.03261026753434537,0.5831029403212573
2019-12-30,858.4782779906575,0.0,0.0,0.0,0.0,0.0,858.4782779906575,0.0,1716.956555981315,0.08455142887479883,0.7169565559813149
2020-01-31,815.616011426655,0.0,0.0,0.0,0.0,0.0,815.616011426655,0.0,1631.23202285331,-0.04992818998789972,0.6312320228533099
2020-02-28,780.3838909442825,0.0,0.0,0.0,0.0,0.0,780.3838909442825,0.0,1560.767781888565,-0.04319694560770737,0.560767781888565
2020-03-31,730.233454341605,0.0,0.0,0.0,0.0,0.0,730.233454341605,0.0,1460.46690868321,-0.06426380296240386,0.46046690868321005
2020-04-29,0.0,156.45839051388393,547.6043667985937,547.6043667985937,156.45839051388393,156.45839051388393,0.0,4.547473508864641e-13,1564.5839051388393,0.07129021262762025,0.5645839051388393
2020-05-29,0.0,163.81868943826996,573.3654130339448,573.3654130339448,163.81868943826996,163.81868943826996,0.0,0.0,1638.1868943826996,0.047043171671466766,0.6381868943826996
2020-06-30,0.0,165.9174916554064,580.7112207939224,580.7112207939224,165.9174916554064,165.9174916554064,0.0,2.2737367544323206e-13,1659.174916554064,0.01281173854053641,0.6591749165540641
2020-07-31,0.0,174.63741281630288,611.2309448570601,611.2309448570601,174.63741281630288,174.63741281630288,0.0,0.0,1746.374128163029,0.052555767772856976,0.746374128163029
2020-08-31,0.0,185.8858715654474,650.6005504790659,650.6005504790659,185.8858715654474,185.8858715654474,0.0,2.2737367544323206e-13,1858.858715654474,0.06441036068815631,0.858858715654474
2020-09-29,0.0,178.68661635185876,625.4031572315056,625.4031572315056,178.68661635185876,178.68661635185876,0.0,4.547473508864641e-13,1786.8661635185877,-0.038729437331410654,0.7868661635185876
2020-10-30,690.5311026921513,0.0,0.0,0.0,0.0,0.0,1035.7966540382267,0.0,1726.327756730378,-0.03387965367758772,0.7263277567303781
2020-11-30,782.5383016198853,0.0,0.0,0.0,0.0,0.0,1173.8074524298277,0.0,1956.345754049713,0.1332412089318331,0.9563457540497129
2020-12-30,891.5826485766171,0.0,0.0,0.0,0.0,0.0,1337.3739728649255,0.0,2228.9566214415427,0.13934697730578272,1.2289566214415428
2021-01-29,870.094991363349,0.0,0.0,0.0,0.0,0.0,1305.1424870450232,0.0,2175.237478408372,-0.02410057805361343,1.1752374784083721
2021-02-26,847.841316219231,0.0,0.0,0.0,0.0,0.0,1271.7619743288465,0.0,2119.6032905480774,-0.02557614440378364,1.1196032905480773
2021-03-31,875.383622385491,0.0,0.0,0.0,0.0,0.0,1313.0754335782362,0.0,2188.459055963727,0.03248521349381628,1.1884590559637274
2021-04-30,0.0,0.0,1082.0564352360561,1082.0564352360561,0.0,0.0,0.0,0.0,2164.1128704721123,-0.011124807395993863,1.1641128704721124
2021-05-31,0.0,0.0,1074.8652522842272,1074.8652522842272,0.0,0.0,0.0,0.0,2149.7305045684543,-0.006645848328844517,1.1497305045684545
2021-06-30,0.0,0.0,1128.3319329500562,1128.3319329500562,0.0,0.0,0.0,0.0,2256.6638659001123,0.04974268221268252,1.2566638659001121
2021-07-30,0.0,0.0,1162.9308023683561,1162.9308023683561,0.0,0.0,0.0,0.0,2325.8616047367123,0.030663733257854542,1.3258616047367124
2021-08-31,0.0,0.0,1222.392484369628,1222.392484369628,0.0,0.0,0.0,0.0,2444.784968739256,0.05113088575878777,1.4447849687392558
2021-09-30,0.0,0.0,1183.2244401825455,1183.2244401825455,0.0,0.0,0.0,0.0,2366.448880365091,-0.032042117967766126,1.3664488803650912
2021-10-29,1229.8175358657254,0.0,0.0,0.0,0.0,0.0,1229.8175358657254,0.0,2459.635071731451,0.039378070720033076,1.459635071731451
2021-11-30,1211.7958262063646,0.0,0.0,0.0,0.0,0.0,1211.7958262063646,0.0,2423.591652412729,-0.014653970311680808,1.4235916524127292
2021-12-30,1277.7279166351968,0.0,0.0,0.0,0.0,0.0,1277.7279166351968,0.0,2555.4558332703937,0.054408580226950054,1.5554558332703938
2022-01-28,1103.7770920104936,0.0,0.0,0.0,0.0,0.0,1103.7770920104936,0.0,2207.554184020987,-0.13614074041896973,1.207554184020987
2022-02-28,1112.9848359042517,0.0,0.0,0.0,0.0,0.0,1112.9848359042517,0.0,2225.9696718085033,0.008342032064632354,1.2259696718085031
2022-03-31,1152.0184555572787,0.0,0.0,0.0,0.0,0.0,1152.0184555572787,0.0,2304.0369111145574,0.035071115431068556,1.3040369111145576
2022-04-29,0.0,219.51579346930464,768.3052771425663,768.3052771425663,219.51579346930464,219.51579346930464,0.0,0.0,2195.1579346930466,-0.04725574312472347,1.1951579346930465
2022-05-31,0.0,212.62141768116405,744.1749618840743,744.1749618840743,212.62141768116405,212.62141768116405,0.0,0.0,2126.2141768116408,-0.03140719708217554,1.126214176811641
2022-06-30,0.0,201.83806596320548,706.4332308712193,706.4332308712193,201.83806596320548,201.83806596320548,0.0,0.0,2018.380659632055,-0.05071620646481023,1.0183806596320553
2022-07-29,0.0,216.57258697889645,758.0040544261376,758.0040544261376,216.57258697889645,216.57258697889645,0.0,0.0,2165.7258697889647,0.07300169542041202,1.1657258697889645
2022-08-31,0.0,214.11798013807922,749.4129304832774,749.4129304832774,214.11798013807922,214.11798013807922,0.0,0.0,2141.1798013807925,-0.01133387597690938,1.1411798013807926
2022-09-30,0.0,204.45518715597177,715.5931550459012,715.5931550459012,204.45518715597177,204.45518715597177,0.0,2.2737367544323206e-13,2044.551871559718,-0.04512835856136954,1.044551871559718
2022-10-31,842.7354975792991,0.0,0.0,0.0,0.0,0.0,1264.1032463689485,0.0,2106.8387439482476,0.030464804172962046,1.1068387439482477
2022-11-30,881.0846030731659,0.0,0.0,0.0,0.0,0.0,1321.6269046097486,0.0,2202.7115076829145,0.04550550629945227,1.2027115076829147
2022-12-29,818.7621330118133,0.0,0.0,0.0,0.0,0.0,1228.1431995177197,0.0,2046.905332529533,-0.07073380903942239,1.046905332529533
2023-01-31,876.9034372263285,0.0,0.0,0.0,0.0,0.0,1315.3551558394927,0.0,2192.258593065821,0.07101122764513135,1.1922585930658212
2023-02-28,935.6667649574265,0.0,0.0,0.0,0.0,0.0,1403.5001474361397,0.0,2339.1669123935662,0.06701231314244604,1.3391669123935661
2023-03-31,1002.3918014138234,0.0,0.0,0.0,0.0,0.0,1503.587702120735,0.0,2505.9795035345583,0.07131282092661784,1.5059795035345585
