Date,114260.KS mkt val,153130.KS mkt val,157450.KS mkt val,229200.KS mkt val,278530.KS mkt val,379800.KS mkt val,379810.KS mkt val,cash_rem,port_val,일별수익률,누적수익률
2022-03-10,169.7533139791451,169.7828804069282,169.76793695055528,258.86759543377497,251.066051551658,0.0,0.0,0.0,1019.2377783220616,0.013403378277024203,0.01923777832206164
2022-03-11,169.59054493680108,169.8075330685235,169.77636759747142,258.2527080336947,250.1122337112338,0.0,0.0,0.0,1017.5393873477245,-0.0016663344024914206,0.017539387347724533
2022-03-14,169.7533139791451,169.8075330685235,169.79322889130376,252.30879649958587,249.68831467104528,0.0,0.0,0.0,1011.3511871096035,-0.006081533860080701,0.011351187109603478
2022-03-15,169.53135619413052,169.81575062238858,169.78479824438762,251.69390909950565,247.2507801899612,0.0,0.0,0.0,1008.0765943503736,-0.003237839437938983,0.008076594350373556
2022-03-16,169.90128583582148,169.8239681762537,169.81009018513606,258.8675954337749,250.96007179161083,0.0,0.0,0.0,1019.363011422597,0.011195991589802334,0.019363011422596887
2022-03-17,169.96047457849204,169.848620837849,169.8185208320522,266.0412817680442,254.88132291335475,0.0,0.0,0.0,1030.5502209297922,0.010974706146716695,0.030550220929792093
2022-03-18,169.78290835048037,169.8568383917141,169.81009018513606,268.5008313683651,255.4112217135904,0.0,0.0,0.0,1033.361890009286,0.002728318351100878,0.03336189000928602
2022-03-21,169.57574775113343,169.8568383917141,169.8353821258845,264.2991008011502,252.86770747245922,0.0,0.0,0.0,1026.4347765423415,-0.006703472940038702,0.02643477654234161
2022-03-22,168.90987439608972,169.84040328398387,169.8185208320522,265.0164694345771,254.7753431533076,0.0,0.0,0.0,1028.3606111000106,0.001876236660800279,0.028360611100010535
2022-03-23,169.07264343843374,169.84040328398387,169.82695147896837,267.57850026824474,257.1068978743445,0.0,0.0,0.0,1033.4253963439753,0.004925106221782549,0.03342539634397523
2022-03-24,168.70271379674278,169.83218573011877,169.82695147896837,266.3487254680843,255.83514075377892,0.0,0.0,0.0,1030.545717227693,-0.0027865379798772683,0.03054571722769306
2022-03-25,168.73230816807808,169.83218573011877,169.84381277280065,266.24624423473756,255.093282433449,0.0,0.0,0.0,1029.7478333391841,-0.0007742343451345723,0.02974783333918407
2022-03-28,167.56333050033467,169.81575062238855,169.8185208320522,262.2494761342161,255.1992621934961,0.0,0.0,0.0,1024.6463402824875,-0.00495411875755436,0.024646340282487467
2022-03-29,167.9332601420256,169.75822774533282,169.8353821258845,267.2710565682046,256.3650395540146,0.0,0.0,0.0,1031.162966135462,0.006359878132369046,0.03116296613546199
2022-03-30,168.31798696938418,169.76644529919793,169.8353821258845,267.37353780155127,257.1068978743445,0.0,0.0,0.0,1032.4002500703623,0.0011998917489610683,0.03240025007036218
2022-03-31,172.4973288138234,172.4973288138234,172.4973288138234,258.7459932207351,258.7459932207351,0.0,0.0,0.0,1034.9839728829404,0.0025026367558531604,0.03498397288294042
2022-04-01,171.87464960257435,172.4973288138234,172.48876687761387,256.7753458999374,257.0465121486777,0.0,0.0,0.0,1030.6826033426269,-0.004155976955210305,0.030682603342626846
2022-04-04,171.76833851772696,172.4889798796569,172.50589075003296,258.6474608546952,258.2149053857172,0.0,0.0,0.0,1033.6255753878293,0.0028553621024145492,0.033625575387829176
2022-04-05,171.52534175236147,172.47228201132393,172.4973288138234,260.22397871133336,257.89625268470644,0.0,0.0,0.0,1034.6151839735487,0.0009574149569084867,0.03461518397354868
2022-04-06,170.90266254111242,172.47228201132393,172.4973288138234,255.39589277537905,255.02837837560963,0.0,0.0,0.0,1026.2965445172483,-0.008040322223333063,0.026296544517248277
2022-04-07,171.46459256102008,172.4889798796569,172.5315765586616,253.91790728478077,251.94806893250566,0.0,0.0,0.0,1022.3511252166251,-0.003844326790049868,0.02235112521662508
2022-04-08,171.08491011513652,172.48063094549042,172.52301462245205,255.79002223953856,252.05428649950923,0.0,0.0,0.0,1023.9328644221267,0.0015471584727473342,0.02393286442212683
2022-04-11,170.08254845800388,172.45558414299094,172.4973288138234,249.2868860809062,251.94806893250563,0.0,0.0,0.0,1016.2704164282301,-0.00748334999308875,0.016270416428230128
2022-04-12,170.35591981904005,172.43888627465796,172.52301462245208,247.80890059030796,249.39884732441956,0.0,0.0,0.0,1012.5255686308776,-0.0036848930528884383,0.012525568630877615
2022-04-13,170.82672605193568,172.4138394721585,172.53157655866164,252.3413894281426,254.17863783958092,0.0,0.0,0.0,1022.2921693504794,0.009645781817448906,0.022292169350479396
2022-04-14,171.46459256102008,172.47228201132393,172.47164300519478,251.7501952319033,252.7978094685343,0.0,0.0,0.0,1020.9565222779763,-0.0013065218658103728,0.020956522277976397
2022-04-15,170.9785990302891,172.44723520882445,172.48020494140434,250.07514500922528,250.0361527264411,0.0,0.0,0.0,1016.0173369161841,-0.0048378018593502325,0.016017336916184233
2022-04-18,170.9785990302891,172.4639330771574,172.48020494140434,248.00596532238774,250.24858786044825,0.0,0.0,0.0,1014.1772902316868,-0.001811038667984044,0.01417729023168679
2022-04-19,170.75078956275897,172.4722820113239,172.50589075003302,253.81937491874086,252.79780946853433,0.0,0.0,0.0,1022.346146711391,0.008054663182053723,0.022346146711391013
2022-04-20,171.05453551946584,172.4722820113239,172.49732881382346,251.55313049982354,252.58537433452716,0.0,0.0,0.0,1020.1626511789639,-0.0021357693179074877,0.020162651178963875
2022-04-21,171.22159579565462,172.51402668215633,172.53157655866167,251.45459813378366,253.96620270557375,0.0,0.0,0.0,1021.68799987583,0.0014952014711608896,0.021687999875829922
2022-04-22,170.88747524327707,172.5390734846558,172.53157655866167,248.3015624205074,251.09832839647692,0.0,0.0,0.0,1015.3580161035788,-0.006195613311520187,0.015358016103578898
2022-04-25,171.46459256102008,172.54742241882232,172.5572623672903,241.40429679771552,247.06206085034066,0.0,0.0,0.0,1005.035634995189,-0.010166247712311227,0.005035634995188998
2022-04-26,171.6620274328795,172.55577135298884,172.57438623970938,245.8382532695103,248.01801895337292,0.0,0.0,0.0,1010.6484572484609,0.005584699743804489,0.010648457248460863
2022-04-27,171.63165283720883,172.58916708965478,172.56582430349982,241.6013615297953,245.0439270772725,0.0,0.0,0.0,1003.4319328374313,-0.007140489216870605,0.003431932837431262
2022-04-28,171.23678309348992,172.61421389215425,172.5915101121285,239.9263113071173,247.3807135513514,0.0,0.0,0.0,1003.7495319562414,0.0003165128679052387,0.003749531956241503
2022-04-29,168.7780909602441,168.7780909602441,168.7780909602441,0.0,0.0,253.16713644036616,253.16713644036616,0.0,1012.6685457614647,0.008885696601861115,0.012668545761464589
2022-05-03,167.93914429827234,168.75359960526293,168.79483398796697,0.0,0.0,248.3783507573832,249.84953727327596,0.0,1003.7154659221615,-0.008841076260121206,0.0037154659221614317
2022-05-04,167.6994452519947,168.810746100219,168.7780909602441,0.0,0.0,249.33610789397983,250.4215371296708,0.0,1005.0459273361084,0.0013255364285182925,0.0050459273361085355
2022-05-06,168.0140502502341,168.79441853023155,168.81157701568983,0.0,0.0,248.48476821700507,246.3031381636278,0.0,1000.4079521767885,-0.00461468977006152,0.000407952176788573
2022-05-10,168.47846715239703,168.83523745520014,168.83669155727412,0.0,0.0,242.2061380993163,238.29514017409974,0.0,986.6516744382873,-0.013750668123508003,-0.013348325561712726
2022-05-11,168.987827625737,168.85972881018134,168.8283200434127,0.0,0.0,241.67405080120707,239.3247399156105,0.0,987.6746671961487,0.0010368327388121656,-0.012325332803851285
2022-05-12,169.22752667201462,168.8842201651625,168.8618060988584,0.0,0.0,238.69436193179544,232.11754172503524,0.0,977.7854565928662,-0.010012619470494588,-0.022214543407133802
2022-05-13,169.24250786240697,168.90054773514993,168.87854912658125,0.0,0.0,239.86495398763572,234.06234123677774,0.0,980.9488999485516,0.003235314387584065,-0.01905110005144839
2022-05-16,168.8829592929905,168.88422016516247,168.87017761271983,0.0,0.0,241.5676333415852,236.80794054747307,0.0,985.0129309599312,0.004142958936589558,-0.014987069040068857
2022-05-17,168.80805334102874,168.84340124019386,168.853434584997,0.0,0.0,241.88688572045075,236.92234051875204,0.0,985.3141154054224,0.00030576699657913764,-0.014685884594577647
2022-05-18,168.64326024671286,168.84340124019386,168.853434584997,0.0,0.0,243.27031269553473,238.75274005921557,0.0,988.363148826654,0.003094478576486148,-0.011636851173346008
2022-05-19,168.74812857945932,168.8842201651625,168.87017761271986,0.0,0.0,236.1403429008712,229.14314247178189,0.0,971.7860117299947,-0.016772314018727807,-0.02821398827000532
2022-05-20,168.92790286416755,168.86789259517505,168.88692064044272,0.0,0.0,234.54408100654354,228.91434252922394,0.0,970.1411396355528,-0.001692627877523889,-0.02985886036444718
2022-05-23,167.459746205717,168.88422016516247,168.89529215430417,0.0,0.0,235.50183814314013,229.02874250050291,0.0,969.7698391688266,-0.00038272829751939685,-0.03023016083117336
2022-05-24,169.287451433584,168.8597288101813,168.9036636681656,0.0,0.0,234.11841116805616,225.25354344829682,0.0,966.4227985282838,-0.0034513763012175014,-0.03357720147171617
2022-05-25,169.37733857593813,168.89238395015622,168.912035182027,0.0,0.0,235.60825560276197,225.48234339085477,0.0,968.2723567017381,0.00191381885471964,-0.03172764329826194
2022-05-26,169.40730095672285,168.91687530513738,168.88692064044272,0.0,0.0,236.99168257784592,226.6263431036445,0.0,970.8291225837934,0.002640544124139277,-0.02917087741620661
2022-05-27,169.54213167025404,168.87605638016876,168.85343458499702,0.0,0.0,239.86495398763572,231.08794198352444,0.0,978.22451860658,0.0076176083419339236,-0.021775481393420004
2022-05-30,169.51216928946934,168.90054773514993,168.86180609885844,0.0,0.0,245.18582696872787,239.55353985816842,0.0,992.0138899503739,0.014096325620049033,-0.007986110049626016
2022-05-31,164.57166881988599,164.57166881988599,164.57166881988599,0.0,0.0,246.85750322982898,246.85750322982898,0.0,987.4300129193159,-0.004620779081316417,-0.01256998708068413
2022-06-02,164.10512971621515,164.55576049037222,164.60430412181844,0.0,0.0,246.20901591836707,246.38186256849983,0.0,985.8560728152728,-0.0015939763663753714,-0.014143927184727234
2022-06-03,164.16344710417403,164.57962298464287,164.62878059826778,0.0,0.0,248.80296516421464,250.78153868579446,0.0,992.9563545370938,0.007202148384140017,-0.007043645462906145
2022-06-07,163.65316995953404,164.57962298464287,164.61246294730154,0.0,0.0,246.85750322982892,246.73859306449668,0.0,986.4413521858041,-0.006561217239328676,-0.013558647814195912
2022-06-08,163.65316995953404,164.57962298464287,164.62878059826775,0.0,0.0,249.23529003852255,248.87897604047785,0.0,990.9758396214451,0.004596814017977957,-0.009024160378554913
2022-06-09,163.78438408244145,164.6034854789135,164.67773355116645,0.0,0.0,247.39790932271382,248.04660488315184,0.0,988.5101173183871,-0.002488176002353293,-0.011489882681612884
2022-06-10,163.81354277642086,164.6114396436704,164.68589237664958,0.0,0.0,245.0201225140202,245.19276091517696,0.0,983.323758225938,-0.005246642398075263,-0.016676241774062017
2022-06-13,162.98251999800718,164.58757714939975,164.68589237664958,0.0,0.0,236.04938137213063,233.18283421661593,0.0,961.488205112803,-0.02220586346101261,-0.038511794887196915
2022-06-14,162.55971893530548,164.5637146551291,164.68589237664958,0.0,0.0,234.4281630934759,231.39918173663162,0.0,957.6366707971916,-0.004005805058377776,-0.042363329202808386
2022-06-15,162.00570374969638,164.49212717231717,164.67773355116645,0.0,0.0,232.4827011590902,230.44790041397331,0.0,954.1061660462436,-0.0036866850013262953,-0.04589383395375635
2022-06-16,161.87448962678897,164.40463135999147,164.65325707471712,0.0,0.0,232.3746199405132,232.3504630592899,0.0,955.6574610613006,0.0016259144634662714,-0.04434253893869933
2022-06-17,161.77243419786097,164.43644801901902,164.66141590020024,0.0,0.0,227.9432899788569,226.28604462734322,0.0,945.0996327232804,-0.011047711934666804,-0.05490036727671965
2022-06-20,161.72869615689183,164.46031051328967,164.66141590020024,0.0,0.0,228.5917772903188,229.3777089259827,0.0,948.8199087866832,0.003936385048296964,-0.05118009121331679
2022-06-21,161.7870135448507,164.47621884280343,164.67773355116648,0.0,0.0,230.64532044328143,231.51809190196383,0.0,953.1043782840659,0.004515577147681915,-0.04689562171593409
