Date,114260.KS mkt val,153130.KS mkt val,157450.KS mkt val,229200.KS mkt val,278530.KS mkt val,379800.KS mkt val,379810.KS mkt val,cash_rem,port_val,월별수익률,누적수익률
2021-04-09,99.99999999999999,99.99999999999999,99.99999999999999,420.0,279.99999999999994,0.0,0.0,0.0,1000.0,0.0,0.0
2021-04-30,98.32041536433618,98.32041536433618,98.32041536433618,0.0,0.0,344.12145377517663,344.12145377517663,1.1368683772161603e-13,983.2041536433619,-0.01679584635663811,-0.01679584635663811
2021-05-31,97.88798838082958,97.88798838082958,97.88798838082958,0.0,0.0,342.6079593329036,342.6079593329036,0.0,978.879883808296,-0.004398140324206268,-0.021120116191704064
2021-06-30,101.80336881101051,101.80336881101051,101.80336881101051,0.0,0.0,356.3117908385368,356.3117908385368,0.0,1018.0336881101052,0.03999857893645009,0.018033688110105306
2021-07-30,104.76983357721355,104.76983357721355,104.76983357721355,0.0,0.0,366.69441752024744,366.69441752024744,0.0,1047.6983357721356,0.02913916111862691,0.04769833577213567
2021-08-31,108.82934908070966,108.82934908070966,108.82934908070966,0.0,0.0,380.90272178248387,380.90272178248387,0.0,1088.2934908070968,0.03874698818247446,0.0882934908070967
2021-09-30,107.08664879033917,107.08664879033917,107.08664879033917,0.0,0.0,374.8032707661871,374.8032707661871,0.0,1070.8664879033918,-0.016013146316606996,0.07086648790339178
2021-10-29,109.46353878201279,109.46353878201279,109.46353878201279,383.1223857370448,383.1223857370448,0.0,0.0,0.0,1094.635387820128,0.02219595083535797,0.09463538782012804
2021-11-30,108.34288513030214,108.34288513030214,108.34288513030214,379.2000979560575,379.2000979560575,0.0,0.0,0.0,1083.4288513030215,-0.010237688861332583,0.08342885130302147
2021-12-30,112.53731975463235,112.53731975463235,112.53731975463235,393.88061914121323,393.88061914121323,0.0,0.0,0.0,1125.3731975463236,0.038714444601374964,0.12537319754632348
2022-01-28,101.77648858713275,101.77648858713275,101.77648858713275,356.21771005496464,356.21771005496464,0.0,0.0,1.1368683772161603e-13,1017.7648858713276,-0.09562011242991819,0.017764885871327518
2022-02-28,102.34801576586692,102.34801576586692,102.34801576586692,358.21805518053424,358.21805518053424,0.0,0.0,1.1368683772161603e-13,1023.4801576586693,0.005615512842584325,0.0234801576586694
2022-03-31,104.81690172597085,104.81690172597085,104.81690172597085,366.85915604089803,366.85915604089803,0.0,0.0,0.0,1048.1690172597087,0.024122460427096204,0.04816901725970868
2022-04-29,101.74763956232943,101.74763956232943,101.74763956232943,0.0,0.0,356.116738468153,356.116738468153,0.0,1017.4763956232944,-0.029282130201344625,0.017476395623294394
2022-05-31,98.15374911365454,98.15374911365454,98.15374911365454,0.0,0.0,343.53812189779086,343.53812189779086,0.0,981.5374911365454,-0.0353216100553696,-0.018462508863454574
2022-06-30,94.72095068523838,94.72095068523838,94.72095068523838,0.0,0.0,331.52332739833435,331.52332739833435,1.1368683772161603e-13,947.2095068523839,-0.03497368627703901,-0.05279049314761608
2022-07-29,101.74110585989344,101.74110585989344,101.74110585989344,0.0,0.0,356.09387050962704,356.09387050962704,0.0,1017.4110585989345,0.07411407005387138,0.017411058598934437
2022-08-31,101.71120782582126,101.71120782582126,101.71120782582126,0.0,0.0,355.9892273903744,355.9892273903744,0.0,1017.1120782582127,-0.0002938638598379839,0.017112078258212815
2022-09-30,99.33956367444948,99.33956367444948,99.33956367444948,0.0,0.0,347.68847286057314,347.68847286057314,1.1368683772161603e-13,993.3956367444948,-0.023317431796043397,-0.0066043632555051746
2022-10-31,102.27514402989327,102.27514402989327,102.27514402989327,429.5556049255518,286.37040328370114,0.0,0.0,1.1368683772161603e-13,1022.7514402989328,0.029550968887523288,0.022751440298932835
2022-11-30,105.87397468108142,105.87397468108142,105.87397468108142,444.670693660542,296.447129107028,0.0,0.0,0.0,1058.7397468108143,0.03518773486289373,0.058739746810814175
2022-12-29,100.59100668850503,100.59100668850503,100.59100668850503,422.4822280917212,281.6548187278141,0.0,0.0,1.1368683772161603e-13,1005.9100668850505,-0.04989864608833272,0.005910066885050469
